ImpressionId,LogTimestamp,ProcessedTimestamp,TDID,UID2,PartnerId,AdvertiserId,CampaignId,AdGroupId,CreativeId,BidPriceCPM,WinningBidPriceCPM,MediaCostCPM,DataCostCPM,FeeCostCPM,TotalCostCPM,DeviceType,OS,OSVersion,Browser,BrowserVersion,Country,Region,Metro,SupplyVendor,Site,AppName,AdFormat,AdSize,Fold,DealId,AuctionType,Viewable,Frequency,RecencyMinutes,HourOfDay,DayOfWeek
91a0e80d-70eb-49be-9f6a-606fbfcc8f84,2024-12-04T20:47:50,2024-12-04T20:48:30,TDID_37D57CFD6E5A41F9,UID2_9e9df56368464782a233,partner_5873,adv_tech_brand_001,cmp_tech_product_launch,ag_tech_product_performance_video,cr_ag_tech_product_performance_video_1,11.54,10.34,8.79,0.35,0.17,9.31,SmartTV,tvOS,11.2,App,100.0,DE,,,Magnite,nytimes.com,,Video,1920x1080,Below,deal_58929,FirstPrice,True,7,9771,20,2
4b1a8480-f9be-440d-97ce-6499caf980da,2024-12-13T21:41:50,2024-12-13T21:42:15,TDID_3E381E0AF68149B9,UID2_46f16d11bec543fb8da5,partner_1878,adv_retail_brand_002,cmp_shopsmart_loyalty,ag_shopsmart_lo_prospecting_native,cr_ag_shopsmart_lo_prospecting_native_1,8.77,6.76,5.75,0.16,0.1,6.01,Mobile,Android,15.0,Chrome,105.0,DE,,,PubMatic,nytimes.com,,Native,1200x628,Below,,SecondPrice,True,8,6809,21,4
21a272e9-d836-4737-bb5a-e9c6ac122db8,2024-12-07T13:07:28,2024-12-07T13:08:00,TDID_16D6DEA34306454C,UID2_ecffd0f4a2a34176873c,partner_9115,adv_health_brand_002,cmp_wellness_newyear,ag_wellness_new_retargeting_native,cr_ag_wellness_new_retargeting_native_2,5.58,3.88,3.3,0.32,0.08,3.7,Desktop,Windows,11.9,Safari,93.0,CA,,,Index Exchange,bbc.com,,Native,600x600,Below,,FirstPrice,False,8,8951,13,5
a2476672-a299-4061-b33b-565e15e7d2c1,2024-12-06T15:20:27,2024-12-06T15:20:34,TDID_ACB6CC25B152456F,UID2_efad45957e754f45860f,partner_4882,adv_auto_brand_001,cmp_auto_yearend_sale,ag_auto_yearend_prospecting_native,cr_ag_auto_yearend_prospecting_native_3,6.02,4.35,3.7,0.43,0.12,4.25,Mobile,Android,13.9,Safari,112.0,AU,,,Xandr,theguardian.com,,Native,1200x627,Unknown,,FirstPrice,False,14,3390,15,4
5d480a05-d319-43bd-8111-4fb86875cde8,2024-11-18T21:09:23,2024-11-18T21:10:00,TDID_73963D72D8F84946,UID2_6986e9eb515045019691,partner_9428,adv_cpg_brand_001,cmp_fresh_holiday,ag_fresh_holida_prospecting_native,cr_ag_fresh_holida_prospecting_native_2,6.83,4.5,3.82,0.49,0.09,4.4,SmartTV,FireTV,11.2,App,120.0,UK,,,Amazon TAM,cnn.com,,Native,1200x627,Below,,FirstPrice,False,3,4090,21,0
2d9592cc-f936-4d89-88a6-6a55b402b230,2024-12-01T15:16:10,2024-12-01T15:17:04,TDID_22F27A5A4DE144A5,UID2_b14c4a5cc96d43c4a6ad,partner_2525,adv_retail_brand_002,cmp_shopsmart_loyalty,ag_shopsmart_lo_prospecting_native,cr_ag_shopsmart_lo_prospecting_native_3,6.64,5.45,4.63,0.35,0.11,5.09,CTV,Android,16.8,App,113.0,CA,,,Index Exchange,,NBC News,Native,600x600,Below,,SecondPrice,True,14,1526,15,6
79a4ae30-06cd-4149-acc0-d0d5104b9318,2024-12-08T06:07:54,2024-12-08T06:08:35,TDID_45E68E2DD52E4881,UID2_b9b3f08ef9f44c01bb71,partner_6533,adv_ent_brand_001,cmp_stream_holiday,ag_stream_holid_awareness_video,cr_ag_stream_holid_awareness_video_2,11.85,8.89,7.56,0.18,0.09,7.83,Tablet,Windows,12.9,Edge,117.0,AU,,,SpotX,nbcnews.com,,Video,1280x720,Unknown,,FirstPrice,True,13,7529,6,6
9eb13fe4-f780-4a6f-8f30-858590137990,2024-11-22T00:44:47,2024-11-22T00:45:47,TDID_ADF1C220432C4CBA,UID2_c8b70cef56e54b3e961e,partner_5945,adv_retail_brand_001,cmp_holiday_promo_2024,ag_holiday_prom_performance_display,cr_ag_holiday_prom_performance_display_3,3.26,3.05,2.59,0.18,0.15,2.92,CTV,Android,12.4,App,92.0,CA,,,Xandr,,Fox News App,Display,300x600,Above,,FirstPrice,True,11,5005,0,4
1f904bf9-6b1a-437b-bd3d-72c704041318,2024-11-27T08:47:49,2024-11-27T08:48:17,TDID_A747B37D732F453A,UID2_290e92e51e90419094a8,partner_1132,adv_ent_brand_001,cmp_stream_holiday,ag_stream_holid_retargeting_display,cr_ag_stream_holid_retargeting_display_3,5.59,3.51,2.98,0.34,0.13,3.45,Desktop,Windows,15.1,Chrome,117.0,AU,,,Amazon TAM,weather.com,,Display,160x600,Below,deal_60209,FirstPrice,False,2,1690,8,2
d8067f78-fdf5-4c6e-b7ea-e6d3aec9504c,2024-12-03T20:14:24,2024-12-03T20:15:21,TDID_E14674BD87E34072,UID2_a7f1784decd24472a3d1,partner_3688,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_retargeting_native,cr_ag_electra_test_retargeting_native_1,6.21,5.2,4.42,0.13,0.13,4.68,Mobile,Android,17.5,Chrome,113.0,UK,,,OpenX,weather.com,,Native,1200x627,Below,,SecondPrice,False,2,1646,20,1
3f6f20e1-f5bf-418c-9a3b-b5172ed9120f,2024-11-21T23:29:17,2024-11-21T23:29:55,TDID_AFC9B6ECC4FC4DDC,UID2_4f39d07ab2204939a30e,partner_5668,adv_retail_brand_002,cmp_shopsmart_loyalty,ag_shopsmart_lo_prospecting_native,cr_ag_shopsmart_lo_prospecting_native_1,10.88,7.73,6.57,0.16,0.09,6.82,CTV,FireTV,10.4,App,96.0,AU,,,FreeWheel,,Guardian,Native,1200x628,Unknown,deal_61347,SecondPrice,True,13,3921,23,3
05aa3ce6-b70e-4a21-8cc5-23c34f5a31de,2024-12-04T17:35:20,2024-12-04T17:35:28,TDID_00D8400667B54A7C,UID2_92bc33c522f64433a633,partner_7895,adv_finance_brand_001,cmp_bank_savings,ag_bank_savings_performance_video,cr_ag_bank_savings_performance_video_3,16.99,16.01,13.61,0.49,0.19,14.29,CTV,tvOS,15.8,App,111.0,CA,,,PubMatic,,WaPo App,Video,640x360,Above,deal_18851,FirstPrice,True,1,990,17,2
7ad26cf7-9040-4402-95e5-a50e093656f2,2024-12-05T07:40:27,2024-12-05T07:41:00,TDID_4AFF8E335C3A41B1,UID2_1932ddae3d0741cc8c4c,partner_2369,adv_cpg_brand_001,cmp_fresh_holiday,ag_fresh_holida_performance_video,cr_ag_fresh_holida_performance_video_1,14.7,10.89,9.26,0.36,0.13,9.75,SmartTV,Android,14.1,App,106.0,UK,,,OpenX,,Weather Channel,Video,1920x1080,Unknown,,FirstPrice,True,7,3909,7,3
4a59d7a5-530c-4b90-85e5-a09afc02fc16,2024-11-27T20:50:21,2024-11-27T20:50:27,TDID_E3E4378F2F5F40E2,UID2_b2094e006ac743bd9a14,partner_1185,adv_retail_brand_001,cmp_retail_clearance,ag_retail_clear_retargeting_display,cr_ag_retail_clear_retargeting_display_3,6.24,5.36,4.56,0.4,0.07,5.03,Desktop,macOS,12.7,Chrome,120.0,DE,,,Xandr,bbc.com,,Display,300x600,Unknown,,SecondPrice,True,3,4403,20,2
f7945e15-57c0-497a-94ed-b527503996b6,2024-11-21T17:32:44,2024-11-21T17:33:34,TDID_9D7BA49471AE414C,UID2_f46db4e33aea44a5b17f,partner_9185,adv_ent_brand_001,cmp_stream_holiday,ag_stream_holid_awareness_video,cr_ag_stream_holid_awareness_video_2,16.15,12.95,11.01,0.13,0.12,11.26,Tablet,Windows,12.5,Firefox,95.0,US,PA,San Antonio,Index Exchange,espn.com,,Video,1280x720,Unknown,,FirstPrice,True,9,42,17,3
c6a83a38-6a3f-42cb-8d1b-e7ff5eaa1d5e,2024-11-16T14:18:58,2024-11-16T14:19:14,TDID_1493BD20EEBC46FF,UID2_024c65ebeafb4cc2bbf9,partner_7870,adv_retail_brand_001,cmp_brand_awareness_q4,ag_brand_awaren_retargeting_native,cr_ag_brand_awaren_retargeting_native_3,6.75,6.32,5.37,0.11,0.17,5.65,CTV,Roku,13.5,App,97.0,US,GA,Philadelphia,Amazon TAM,nbcnews.com,,Native,1200x628,Below,,SecondPrice,True,11,862,14,5
de16e716-f7f1-42a8-9e27-234856783aec,2024-11-26T20:01:44,2024-11-26T20:02:36,TDID_4A1A1211102746C3,UID2_aa948159a62141cbb89b,partner_8483,adv_auto_brand_001,cmp_new_model_launch,ag_new_model_la_awareness_video,cr_ag_new_model_la_awareness_video_2,14.52,13.11,11.14,0.41,0.1,11.65,Desktop,macOS,10.5,Chrome,96.0,FR,,,Index Exchange,,Guardian,Video,1280x720,Below,,FirstPrice,True,10,8083,20,1
f0281c47-dbab-4d55-b58f-35e4599b4b66,2024-11-25T11:41:00,2024-11-25T11:41:47,TDID_FEED50BD2C3C4C12,UID2_75ac8a6911a14f2e93af,partner_1157,adv_ent_brand_002,cmp_game_launch,ag_game_launch_awareness_video,cr_ag_game_launch_awareness_video_3,14.83,9.02,7.67,0.32,0.15,8.14,Mobile,iOS,15.0,Safari,114.0,FR,,,Amazon TAM,foxnews.com,,Video,640x360,Above,,FirstPrice,True,1,2332,11,0
b8ebd0f0-6ac3-4fb8-bd9a-bf4fe2559108,2024-11-29T14:01:11,2024-11-29T14:01:17,TDID_48F5F169C87249D8,UID2_a409a81256664c758c48,partner_7461,adv_health_brand_002,cmp_wellness_newyear,ag_wellness_new_retargeting_native,cr_ag_wellness_new_retargeting_native_3,6.23,5.37,4.56,0.33,0.13,5.02,CTV,FireTV,11.9,App,108.0,US,FL,Dallas,Google AdX,usatoday.com,,Native,1200x628,Unknown,,FirstPrice,True,14,5161,14,4
ee46babb-3dd3-494e-9e4b-7460d69173d3,2024-12-05T01:49:21,2024-12-05T01:50:06,TDID_8D5875FF15BA4C03,UID2_ef3de206764f410db5f7,partner_3546,adv_cpg_brand_001,cmp_fresh_holiday,ag_fresh_holida_prospecting_native,cr_ag_fresh_holida_prospecting_native_1,5.56,3.48,2.96,0.18,0.17,3.31,Tablet,macOS,11.2,Edge,104.0,AU,,,SpotX,nbcnews.com,,Native,1200x628,Below,deal_56961,FirstPrice,True,8,4341,1,3
3b139daf-0e07-47b6-a8ec-297457158016,2024-11-21T19:42:32,2024-11-21T19:42:38,TDID_6750555F0EB8433E,UID2_73a4fc1bfb40497f9e22,partner_9412,adv_cpg_brand_002,cmp_clean_newyear,ag_clean_newyea_prospecting_native,cr_ag_clean_newyea_prospecting_native_3,9.79,7.0,5.95,0.14,0.09,6.18,Tablet,Windows,10.4,Safari,98.0,CA,,,PubMatic,cnn.com,,Native,1200x627,Below,,FirstPrice,True,2,2290,19,3
dfe3ec96-7ef0-4cba-9fee-65e9948116d5,2024-11-16T13:55:49,2024-11-16T13:55:53,TDID_34AC45849F5B425E,UID2_4023552b74e54037b5c5,partner_2228,adv_retail_brand_002,cmp_shopsmart_loyalty,ag_shopsmart_lo_performance_display,cr_ag_shopsmart_lo_performance_display_2,5.59,4.59,3.9,0.36,0.14,4.4,Mobile,iOS,10.1,App,96.0,CA,,,SpotX,,Weather Channel,Display,320x50,Above,,SecondPrice,True,8,829,13,5
a410079b-58f8-492c-83ae-892b8d809ec3,2024-12-13T20:37:23,2024-12-13T20:37:51,TDID_FF328A5482B547A7,UID2_3cf982dfdfef4d81a32a,partner_5585,adv_retail_brand_003,cmp_megamart_grocery,ag_megamart_gro_retargeting_display,cr_ag_megamart_gro_retargeting_display_2,3.59,3.01,2.56,0.17,0.08,2.81,CTV,Android,17.2,App,91.0,AU,,,OpenX,,Fox News App,Display,320x50,Below,,SecondPrice,True,5,6275,20,4
9f18f1b4-5e96-475f-b5ac-6cf9b809fd9f,2024-12-06T08:26:37,2024-12-06T08:26:50,TDID_71F55C42794C4D6F,UID2_65d76753807440cc8b6d,partner_6883,adv_retail_brand_002,cmp_shopsmart_loyalty,ag_shopsmart_lo_prospecting_native,cr_ag_shopsmart_lo_prospecting_native_1,9.16,8.07,6.86,0.42,0.2,7.48,SmartTV,Roku,17.8,App,115.0,AU,,,SpotX,nbcnews.com,,Native,1200x628,Unknown,,SecondPrice,True,1,5224,8,4
d2f74c81-29b1-45e8-8e86-0e1584297b76,2024-11-26T15:10:36,2024-11-26T15:10:38,TDID_8BE4C03C16844B1B,UID2_e5da029a2c8d4d0d916f,partner_5366,adv_tech_brand_001,cmp_tech_product_launch,ag_tech_product_performance_video,cr_ag_tech_product_performance_video_1,14.78,14.04,11.93,0.49,0.07,12.49,Desktop,macOS,10.3,Firefox,108.0,UK,,,Amazon TAM,nbcnews.com,,Video,1920x1080,Above,deal_87662,SecondPrice,False,12,5878,15,1
ed7bcf6a-13f5-4e5e-97ca-1a0cf28ca7c7,2024-11-17T08:51:45,2024-11-17T08:52:31,TDID_ADA633746B784110,UID2_68b78ab5d89a4626ad17,partner_1621,adv_tech_brand_001,cmp_tech_product_launch,ag_tech_product_prospecting_display,cr_ag_tech_product_prospecting_display_4,7.12,6.29,5.35,0.49,0.13,5.97,Tablet,Windows,11.0,Safari,97.0,AU,,,OpenX,,CNN App,Display,970x250,Unknown,,SecondPrice,False,4,2137,8,6
a5bd9353-7216-4b99-ae4d-cc2eff64f1cc,2024-11-24T14:45:19,2024-11-24T14:46:18,TDID_7A7F2853A41F45EF,UID2_28e950b89af24be0923d,partner_2188,adv_travel_brand_001,cmp_winter_getaway,ag_winter_getaw_performance_display,cr_ag_winter_getaw_performance_display_2,6.72,6.19,5.26,0.41,0.18,5.85,Desktop,Windows,15.6,Safari,108.0,UK,,,Magnite,nbcnews.com,,Display,160x600,Below,,FirstPrice,False,7,7982,14,6
a027c7ae-a140-4bbb-9675-9f68621a91fc,2024-12-01T09:39:42,2024-12-01T09:39:54,TDID_72852D719E2C41C0,UID2_a093f1c0e1844ca6a008,partner_3086,adv_tech_brand_003,cmp_app_install,ag_app_install_prospecting_video,cr_ag_app_install_prospecting_video_1,11.08,8.93,7.59,0.17,0.1,7.86,SmartTV,FireTV,12.0,App,120.0,AU,,,Amazon TAM,theguardian.com,,Video,640x360,Above,deal_51709,FirstPrice,True,2,8129,9,6
cf428ea1-0295-4172-be0d-42f98d927afd,2024-12-02T01:50:20,2024-12-02T01:51:08,TDID_65DA11F9FDE84B8B,UID2_21093080d32b4abe91d5,partner_4435,adv_retail_brand_002,cmp_shopsmart_loyalty,ag_shopsmart_lo_prospecting_native,cr_ag_shopsmart_lo_prospecting_native_2,10.15,8.47,7.2,0.39,0.1,7.69,Tablet,Windows,13.1,Chrome,101.0,US,FL,Philadelphia,Index Exchange,,ESPN App,Native,1200x627,Unknown,deal_60585,SecondPrice,False,3,6783,1,0
33b54909-ae9f-4b97-8467-fc0fc4fb49f9,2024-12-04T09:13:54,2024-12-04T09:14:17,TDID_E2D57589C7694065,UID2_8ff0af9fb5624cd09461,partner_8393,adv_finance_brand_001,cmp_bank_savings,ag_bank_savings_performance_video,cr_ag_bank_savings_performance_video_3,20.04,17.56,14.93,0.33,0.16,15.42,CTV,tvOS,11.0,App,99.0,FR,,,Google AdX,,NBC News,Video,640x360,Below,,FirstPrice,True,15,6151,9,2
45088e4f-301e-49aa-892e-c3526c6bf884,2024-11-19T15:23:01,2024-11-19T15:23:37,TDID_840E727521564593,UID2_212bb930bad64037a7fc,partner_1877,adv_retail_brand_003,cmp_megamart_grocery,ag_megamart_gro_prospecting_display,cr_ag_megamart_gro_prospecting_display_3,6.81,5.11,4.34,0.36,0.14,4.84,SmartTV,Android,11.5,App,96.0,US,PA,San Jose,OpenX,usatoday.com,,Display,728x90,Unknown,,SecondPrice,True,5,3891,15,1
1958f44c-2982-40bc-bf5a-25e5c15ca6b3,2024-11-18T09:49:45,2024-11-18T09:50:11,TDID_66C47039AFD4495D,UID2_705dd5c8b0844c1bbd66,partner_8869,adv_retail_brand_002,cmp_shopsmart_blackfriday,ag_shopsmart_bl_prospecting_native,cr_ag_shopsmart_bl_prospecting_native_1,6.74,4.9,4.17,0.27,0.09,4.53,SmartTV,Android,13.1,App,90.0,FR,,,OpenX,weather.com,,Native,1200x627,Unknown,,FirstPrice,True,2,5052,9,0
47a4f028-45ae-4a29-ad4d-99e70d0e0001,2024-12-05T07:04:57,2024-12-05T07:05:28,TDID_4160B70202EC4E35,UID2_076fc83400fb47108c15,partner_8619,adv_ent_brand_002,cmp_game_launch,ag_game_launch_performance_display,cr_ag_game_launch_performance_display_3,4.53,4.12,3.5,0.25,0.12,3.87,Tablet,Windows,14.3,Edge,116.0,DE,,,Index Exchange,,Guardian,Display,320x50,Above,deal_97486,FirstPrice,True,6,8871,7,3
727e3cfe-5620-48c0-8e89-cf87725a43b0,2024-12-14T15:04:50,2024-12-14T15:05:05,TDID_4D3D42EC278640E0,UID2_b4bd3ffa14e24cc984b2,partner_5896,adv_travel_brand_002,cmp_vacation_cruise,ag_vacation_cru_retargeting_display,cr_ag_vacation_cru_retargeting_display_3,6.24,5.24,4.45,0.47,0.14,5.06,Desktop,macOS,11.6,Edge,118.0,FR,,,Google AdX,,BBC News,Display,300x250,Unknown,,FirstPrice,True,13,7357,15,5
50026381-9e28-4f15-994b-87d4c6556cc2,2024-11-24T02:45:38,2024-11-24T02:45:52,TDID_8FB6DCD5BDFC4CD3,UID2_b369d0f4b4a147548056,partner_5225,adv_auto_brand_001,cmp_new_model_launch,ag_new_model_la_awareness_video,cr_ag_new_model_la_awareness_video_1,8.78,7.37,6.26,0.18,0.17,6.61,Mobile,iOS,15.1,App,92.0,CA,,,Amazon TAM,,BBC News,Video,1920x1080,Below,,SecondPrice,True,15,202,2,6
1cf67218-149c-4196-bb94-d33ab789c667,2024-12-14T12:34:31,2024-12-14T12:35:05,TDID_AAFB9321981C4F9D,UID2_22d96335c9ea4fc682e9,partner_2654,adv_ent_brand_002,cmp_game_launch,ag_game_launch_performance_display,cr_ag_game_launch_performance_display_4,4.4,3.55,3.02,0.4,0.19,3.61,Desktop,macOS,14.8,Safari,118.0,DE,,,Xandr,usatoday.com,,Display,300x250,Below,,SecondPrice,True,8,613,12,5
0444d874-cd24-4076-9095-0e1fa17a2a3c,2024-11-29T08:52:49,2024-11-29T08:53:15,TDID_1EEE6BF04BED4F85,UID2_0cffeb178e7843c9a373,partner_5400,adv_auto_brand_001,cmp_new_model_launch,ag_new_model_la_awareness_video,cr_ag_new_model_la_awareness_video_1,8.49,7.74,6.58,0.23,0.09,6.9,SmartTV,Android,15.0,App,100.0,CA,,,Index Exchange,foxnews.com,,Video,1920x1080,Below,,FirstPrice,False,4,2201,8,4
4d6b4c0c-05ec-4f6f-831a-73a132fab630,2024-12-07T12:15:39,2024-12-07T12:16:29,TDID_4DBE3A0DE3404427,UID2_dd9657f9383749ba8b66,partner_7126,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_performance_video,cr_ag_electra_test_performance_video_1,8.95,6.03,5.13,0.43,0.16,5.72,Tablet,macOS,10.8,Chrome,115.0,UK,,,PubMatic,espn.com,,Video,1920x1080,Below,,SecondPrice,True,14,8589,12,5
b673b642-ac40-48b0-a34e-91c5e9a1d590,2024-11-17T09:43:36,2024-11-17T09:43:48,TDID_2F87FE78FFE549AF,UID2_63316f2008df4b9988b9,partner_8605,adv_finance_brand_003,cmp_credit_rewards,ag_credit_rewar_retargeting_display,cr_ag_credit_rewar_retargeting_display_3,4.35,2.69,2.29,0.24,0.08,2.61,Mobile,iOS,16.1,Chrome,111.0,CA,,,Google AdX,nytimes.com,,Display,300x250,Below,,SecondPrice,True,14,7775,9,6
5dea166d-a86f-475a-ab95-5d0c5b81f6d3,2024-12-12T18:21:00,2024-12-12T18:21:23,TDID_5AEABB65BAB141AB,UID2_8cd88bf5adfe4ca293c7,partner_4626,adv_tech_brand_001,cmp_tech_product_launch,ag_tech_product_prospecting_display,cr_ag_tech_product_prospecting_display_3,5.14,3.78,3.21,0.17,0.14,3.52,Mobile,Android,13.3,Safari,98.0,UK,,,Amazon TAM,bbc.com,,Display,160x600,Above,,FirstPrice,True,3,2837,18,3
23edaa49-3de5-475f-881b-e0c2a90e5acb,2024-11-16T09:51:38,2024-11-16T09:51:53,TDID_10ECD77DF0E94CE8,UID2_ec16c78d39cd4f789fe5,partner_8520,adv_tech_brand_001,cmp_tech_product_launch,ag_tech_product_performance_video,cr_ag_tech_product_performance_video_2,14.37,12.19,10.36,0.21,0.18,10.75,SmartTV,FireTV,14.3,App,104.0,UK,,,Index Exchange,bbc.com,,Video,640x360,Unknown,,FirstPrice,True,11,6131,9,5
6cda5217-428b-46c9-bbc5-99a50961e749,2024-12-14T19:47:41,2024-12-14T19:48:20,TDID_8B26CA47D46D4715,UID2_7d34e3e53fa247fd9420,partner_5895,adv_finance_brand_003,cmp_credit_rewards,ag_credit_rewar_retargeting_display,cr_ag_credit_rewar_retargeting_display_1,4.46,4.22,3.59,0.36,0.18,4.13,Tablet,Windows,13.2,Edge,106.0,UK,,,OpenX,,CNN App,Display,300x600,Unknown,,SecondPrice,True,12,417,19,5
2943f30d-e48f-46e1-a56a-4c885e1aaf9c,2024-12-10T03:28:51,2024-12-10T03:29:10,TDID_CC3AEFC5BE594F6F,UID2_c4da56b70fac42c28f82,partner_4643,adv_tech_brand_003,cmp_app_install,ag_app_install_prospecting_video,cr_ag_app_install_prospecting_video_2,12.42,7.61,6.47,0.38,0.14,6.99,CTV,Android,17.5,App,106.0,UK,,,Index Exchange,,Weather Channel,Video,1280x720,Unknown,,FirstPrice,True,8,2096,3,1
2db65e5b-699b-479f-aa19-4fc35468100c,2024-11-28T13:21:03,2024-11-28T13:21:50,TDID_157B20C782054325,UID2_9d1b242e03d749359bd5,partner_7089,adv_ent_brand_001,cmp_stream_holiday,ag_stream_holid_prospecting_video,cr_ag_stream_holid_prospecting_video_1,10.14,6.88,5.85,0.45,0.11,6.41,Mobile,Android,14.9,Safari,99.0,FR,,,SpotX,espn.com,,Video,640x360,Below,deal_93151,FirstPrice,True,4,8199,13,3
95599e34-4b3f-434e-89ef-fc3ee3077b64,2024-12-04T12:40:35,2024-12-04T12:41:09,TDID_D2C673D61477418B,UID2_f0c587be23d04332898b,partner_8496,adv_retail_brand_002,cmp_shopsmart_loyalty,ag_shopsmart_lo_performance_display,cr_ag_shopsmart_lo_performance_display_1,7.43,4.85,4.12,0.5,0.1,4.72,CTV,tvOS,12.5,App,117.0,UK,,,PubMatic,espn.com,,Display,970x250,Below,,FirstPrice,True,1,77,12,2
bdcd3128-3416-489f-822b-8eda24054b10,2024-11-29T06:40:58,2024-11-29T06:41:12,TDID_43FB46B2A78D41BC,UID2_c78260c058e14f15861f,partner_7609,adv_travel_brand_003,cmp_flight_holiday,ag_flight_holid_prospecting_video,cr_ag_flight_holid_prospecting_video_2,17.64,15.3,13.01,0.14,0.14,13.29,SmartTV,Roku,16.7,App,102.0,CA,,,Google AdX,cnn.com,,Video,1920x1080,Unknown,deal_58903,FirstPrice,False,13,8700,6,4
5d9ea6cc-5f42-4eeb-927f-c9489137fc8d,2024-11-16T20:52:24,2024-11-16T20:53:08,TDID_CFE25ECBFA2F4A3D,UID2_cbf8b20491584704992e,partner_5764,adv_auto_brand_001,cmp_new_model_launch,ag_new_model_la_retargeting_display,cr_ag_new_model_la_retargeting_display_2,5.41,4.2,3.57,0.22,0.06,3.85,Tablet,macOS,17.8,Safari,109.0,US,FL,Houston,FreeWheel,,NBC News,Display,300x600,Below,,FirstPrice,True,15,8031,20,5
35489398-a0ff-4dc3-bd60-d9d190af103c,2024-11-25T03:31:55,2024-11-25T03:32:06,TDID_B619940528374E44,UID2_fe6ec5faeec84840ac74,partner_7006,adv_travel_brand_001,cmp_winter_getaway,ag_winter_getaw_retargeting_native,cr_ag_winter_getaw_retargeting_native_2,7.53,4.86,4.13,0.39,0.14,4.66,Desktop,Windows,10.6,Safari,118.0,DE,,,Index Exchange,,BBC News,Native,1200x627,Unknown,deal_16286,FirstPrice,True,1,790,3,0
a98b32a8-bf12-4d59-add5-2fad37c6bbf4,2024-11-21T14:54:16,2024-11-21T14:54:43,TDID_CF9FB871BD5348DD,UID2_412d98a7e43440a99f7c,partner_5933,adv_health_brand_001,cmp_health_enrollment,ag_health_enrol_prospecting_video,cr_ag_health_enrol_prospecting_video_3,15.56,11.92,10.13,0.16,0.15,10.44,CTV,tvOS,16.1,App,111.0,DE,,,FreeWheel,foxnews.com,,Video,1920x1080,Unknown,,FirstPrice,True,15,1718,14,3
bbcaea20-92d6-45ed-ad7b-33f08ea452d6,2024-12-15T23:40:12,2024-12-15T23:40:20,TDID_9B26EB88230346AE,UID2_d297444a0e2c41f3b642,partner_7713,adv_finance_brand_001,cmp_bank_savings,ag_bank_savings_awareness_ctv,cr_ag_bank_savings_awareness_ctv_1,33.38,22.36,19.01,0.21,0.13,19.35,Desktop,Windows,14.2,Edge,91.0,UK,,,FreeWheel,,WaPo App,CTV,1920x1080,Above,,SecondPrice,True,1,208,23,6
8ce5495b-772c-443b-89d8-c25978f08971,2024-11-20T07:41:43,2024-11-20T07:42:42,TDID_A6AC45C16E064785,UID2_f4f3299a0d164d90bc79,partner_5850,adv_health_brand_001,cmp_health_enrollment,ag_health_enrol_performance_video,cr_ag_health_enrol_performance_video_1,14.27,9.07,7.71,0.2,0.08,7.99,Mobile,iOS,14.7,Safari,91.0,US,MI,San Diego,Magnite,weather.com,,Video,1280x720,Above,,SecondPrice,False,6,6979,7,2
6f7fb3eb-4bcb-40ab-b264-718555b19136,2024-11-21T15:02:03,2024-11-21T15:02:10,TDID_B0B0A719B7AA4BD7,UID2_1e7f6d7dfd5f40dbb854,partner_6615,adv_ent_brand_001,cmp_stream_holiday,ag_stream_holid_prospecting_video,cr_ag_stream_holid_prospecting_video_1,15.13,14.14,12.02,0.21,0.16,12.39,Mobile,Android,12.1,Samsung Internet,102.0,US,CA,Chicago,Amazon TAM,washingtonpost.com,,Video,640x360,Below,,SecondPrice,False,11,2732,15,3
88afbd27-e2a1-41f0-bbd2-5b0390b8ce06,2024-11-22T10:23:12,2024-11-22T10:23:57,TDID_DABB9E636F874CC0,UID2_bb94b52aed4240febb13,partner_7221,adv_retail_brand_002,cmp_shopsmart_blackfriday,ag_shopsmart_bl_performance_video,cr_ag_shopsmart_bl_performance_video_2,11.41,9.21,7.83,0.42,0.15,8.4,Desktop,Windows,15.9,Chrome,90.0,AU,,,PubMatic,,WaPo App,Video,1280x720,Below,deal_63907,SecondPrice,True,5,5148,10,4
ec17515e-2a32-43c8-bc89-162d521e1a3c,2024-12-11T11:27:24,2024-12-11T11:28:14,TDID_7DC8F53513944A74,UID2_854f610a3ed84ddb9605,partner_2560,adv_retail_brand_001,cmp_holiday_promo_2024,ag_holiday_prom_performance_display,cr_ag_holiday_prom_performance_display_2,6.04,5.04,4.28,0.24,0.13,4.65,SmartTV,Roku,16.3,App,105.0,AU,,,Xandr,usatoday.com,,Display,970x250,Above,,FirstPrice,True,15,2571,11,2
85d4335e-fd71-4380-9ba5-990dc3258b47,2024-12-08T18:45:39,2024-12-08T18:46:34,TDID_00B412E634034E57,UID2_5ca68bcb4407452e9580,partner_7203,adv_finance_brand_001,cmp_bank_savings,ag_bank_savings_prospecting_video,cr_ag_bank_savings_prospecting_video_3,15.15,10.84,9.21,0.21,0.13,9.55,Mobile,iOS,16.3,App,92.0,DE,,,SpotX,washingtonpost.com,,Video,1280x720,Unknown,,SecondPrice,True,2,8148,18,6
